project_name,category,file_path,file_name,keywords
에코 시스템,디자인,test_environment\에코_시스템,에코 시스템 디자인_625.psd,"에코 시스템, UIUX, 스케치"
인디아 솔루션,보고서,test_environment\인디아_솔루션,인디아 솔루션 보고서_548.pdf,"인디아 솔루션, 실적, 현황"
킬로 보안,회의록,test_environment,킬로 보안 회의록_738.docx,"킬로 보안, 참석자, 결정사항"
폭스트롯 분석,기획서,test_environment\폭스트롯_분석,정리필요_기획서_281.pptx,"폭스트롯 분석, 아이디어, 전략"
마이크 데이터,기획서,test_environment\마이크_데이터,외부자료_마이크_583.pptx,"마이크 데이터, 전략, 로드맵"
찰리 프로젝트,재무,test_environment\찰리_프로젝트,Final_재무_찰리_프로젝트_907.xlsx,"찰리 프로젝트, 세금계산서, 견적서"
골프 개발,인사,test_environment\골프_개발,골프 개발 인사_970.xlsx,"골프 개발, 이력서, 평가"
킬로 보안,개발,test_environment\킬로_보안,킬로 보안 개발_858.sql,"킬로 보안, API, 빌드"
에코 시스템,개발,test_environment\에코_시스템,에코 시스템 개발_292.sql,"에코 시스템, 라이브러리, API"
폭스트롯 분석,마케팅,test_environment\마케팅,폭스트롯 분석 마케팅_912.pptx,"폭스트롯 분석, 광고, 성과"
마이크 데이터,마케팅,test_environment\마케팅,마이크 데이터 마케팅_186.pptx,"마이크 데이터, 광고, 보도자료"
델타 기획,인사,test_environment\인사,델타 기획 인사_647.xlsx,"델타 기획, 평가, 휴가"
킬로 보안,기획서,test_environment,킬로 보안 기획서_773.pptx,"킬로 보안, 로드맵, 기획"
오스카 TF,회의록,test_environment\회의록,오스카 TF 회의록_856.md,"오스카 TF, 논의, 안건"
인디아 솔루션,보고서,test_environment\보고서,인디아 솔루션 보고서_166.pdf,"인디아 솔루션, 리포트, 실적"
리마 마케팅,회의록,test_environment\회의록,Final_회의록_리마_마케팅_813.txt,"리마 마케팅, 안건, 회의"
시에라 재무,인사,test_environment\시에라_재무,외부자료_시에라_226.pdf,"시에라 재무, 채용, 이력서"
브라보 프로젝트,마케팅,test_environment\브라보_프로젝트,브라보 프로젝트 마케팅_713.pdf,"브라보 프로젝트, 광고, 보도자료"
퀘벡 품질관리,보고서,test_environment\퀘벡_품질관리,외부자료_퀘벡_743.xlsx,"퀘벡 품질관리, 현황, 리포트"
줄리엣 연구,회의록,test_environment\회의록,줄리엣 연구 회의록_368.md,"줄리엣 연구, 논의, 회의"
파파 계약,보고서,test_environment\파파_계약,파파 계약 보고서_911.docx,"파파 계약, 현황, 분석"
골프 개발,보고서,test_environment,골프 개발 보고서_809.pdf,"골프 개발, 현황, 실적"
폭스트롯 분석,회의록,test_environment\폭스트롯_분석,폭스트롯 분석 회의록_143.md,"폭스트롯 분석, 결정사항, 회의"
찰리 프로젝트,마케팅,test_environment\찰리_프로젝트,찰리 프로젝트 마케팅_435.jpg,"찰리 프로젝트, 보도자료, 광고"
리마 마케팅,재무,test_environment,리마 마케팅 재무_114.csv,"리마 마케팅, 예산, 인보이스"
줄리엣 연구,인사,test_environment\줄리엣_연구,줄리엣 연구 인사_898.xlsx,"줄리엣 연구, 이력서, 평가"
탱고 고객지원,회의록,test_environment,탱고 고객지원 회의록_110.docx,"탱고 고객지원, 결정사항, 회의"
로미오 영업,기획서,test_environment\로미오_영업,정리필요_기획서_502.pptx,"로미오 영업, 제안, 아이디어"
파파 계약,기획서,test_environment\기획서,Final_기획서_파파_계약_296.pptx,"파파 계약, 기획, 아이디어"
찰리 프로젝트,개발,test_environment\찰리_프로젝트,찰리 프로젝트 개발_995.sql,"찰리 프로젝트, 코드, API"
오스카 TF,재무,test_environment\오스카_TF,백업_20240807_재무_514.xlsx,"오스카 TF, 지출, 견적서"
리마 마케팅,마케팅,test_environment\리마_마케팅,리마 마케팅 마케팅_287.jpg,"리마 마케팅, 성과, 프로모션"
시에라 재무,디자인,test_environment\디자인,시에라 재무 디자인_267.jpg,"시에라 재무, 스케치, 시안"
델타 기획,재무,test_environment\델타_기획,델타 기획 재무_409.pdf,"델타 기획, 인보이스, 세금계산서"
오스카 TF,디자인,test_environment\오스카_TF,오스카 TF 디자인_104.png,"오스카 TF, 시안, 스케치"
킬로 보안,디자인,test_environment\킬로_보안,킬로 보안 디자인_213.ai,"킬로 보안, 프로토타입, 스케치"
골프 개발,보고서,test_environment\골프_개발,골프 개발 보고서_435.docx,"골프 개발, 리포트, 분석"
로미오 영업,기획서,test_environment\로미오_영업,로미오 영업 기획서_545.pdf,"로미오 영업, 로드맵, 아이디어"
킬로 보안,인사,test_environment\인사,킬로 보안 인사_794.xlsx,"킬로 보안, 이력서, 평가"
폭스트롯 분석,개발,test_environment\개발,임시_보고_899.zip,"폭스트롯 분석, API, 빌드"
마이크 데이터,계약서,test_environment\마이크_데이터,마이크 데이터 계약서_222.hwp,"마이크 데이터, 협약, NDA"
킬로 보안,보고서,test_environment\보고서,킬로 보안 보고서_953.docx,"킬로 보안, 분석, 실적"
킬로 보안,디자인,test_environment\디자인,킬로 보안 디자인_514.ai,"킬로 보안, 스케치, UIUX"
탱고 고객지원,인사,test_environment,탱고 고객지원 인사_325.pdf,"탱고 고객지원, 조직도, 채용"
탱고 고객지원,인사,test_environment\인사,탱고 고객지원 인사_221.xlsx,"탱고 고객지원, 휴가, 평가"
델타 기획,디자인,test_environment\델타_기획,델타 기획 디자인_564.sketch,"델타 기획, 프로토타입, 시안"
마이크 데이터,회의록,test_environment,마이크 데이터 회의록_157.docx,"마이크 데이터, 안건, 회의"
인디아 솔루션,보고서,test_environment\인디아_솔루션,인디아 솔루션 보고서_842.pdf,"인디아 솔루션, 리포트, 결과"
탱고 고객지원,디자인,test_environment\탱고_고객지원,탱고 고객지원 디자인_207.ai,"탱고 고객지원, UIUX, 스케치"
노벰버 보고,보고서,test_environment\노벰버_보고,정리필요_보고서_328.docx,"노벰버 보고, 분석, 결과"
호텔 설계,계약서,test_environment\계약서,호텔 설계 계약서_162.pdf,"호텔 설계, NDA, 법률"
리마 마케팅,보고서,test_environment\리마_마케팅,리마 마케팅 보고서_962.pdf,"리마 마케팅, 분석, 실적"
시에라 재무,마케팅,test_environment\시에라_재무,시에라 재무 마케팅_530.pdf,"시에라 재무, 광고, 프로모션"
호텔 설계,보고서,test_environment,호텔 설계 보고서_905.xlsx,"호텔 설계, 현황, 분석"
노벰버 보고,인사,test_environment\노벰버_보고,노벰버 보고 인사_612.xlsx,"노벰버 보고, 이력서, 평가"
알파 프로젝트,개발,test_environment\개발,알파 프로젝트 개발_315.js,"알파 프로젝트, 라이브러리, 소스"
리마 마케팅,재무,test_environment\리마_마케팅,정리필요_재무_647.xlsx,"리마 마케팅, 지출, 예산"
알파 프로젝트,마케팅,test_environment,정리필요_마케팅_204.jpg,"알파 프로젝트, 보도자료, 광고"
줄리엣 연구,디자인,test_environment\줄리엣_연구,줄리엣 연구 디자인_518.sketch,"줄리엣 연구, 프로토타입, 스케치"
골프 개발,디자인,test_environment\골프_개발,골프 개발 디자인_941.jpg,"골프 개발, UIUX, 스케치"
에코 시스템,디자인,test_environment\에코_시스템,에코 시스템 디자인_582.png,"에코 시스템, 스케치, 프로토타입"
리마 마케팅,보고서,test_environment,리마 마케팅 보고서_198.docx,"리마 마케팅, 리포트, 실적"
브라보 프로젝트,회의록,test_environment\회의록,외부자료_브라보_578.txt,"브라보 프로젝트, 참석자, 논의"
마이크 데이터,보고서,test_environment\보고서,마이크 데이터 보고서_671.pdf,"마이크 데이터, 리포트, 실적"
킬로 보안,인사,test_environment\킬로_보안,킬로 보안 인사_545.docx,"킬로 보안, 평가, 채용"
로미오 영업,마케팅,test_environment\로미오_영업,마케팅_로미오_영업_최종_773.pdf,"로미오 영업, 캠페인, 광고"
리마 마케팅,재무,test_environment\리마_마케팅,리마 마케팅 재무_527.xlsx,"리마 마케팅, 견적서, 인보이스"
델타 기획,디자인,test_environment,외부자료_델타_136.psd,"델타 기획, 목업, 스케치"
리마 마케팅,회의록,test_environment\리마_마케팅,리마 마케팅 회의록_145.docx,"리마 마케팅, 논의, 참석자"
에코 시스템,보고서,test_environment\에코_시스템,에코 시스템 보고서_647.xlsx,"에코 시스템, 결과, 실적"
킬로 보안,회의록,test_environment\회의록,정리필요_회의록_869.docx,"킬로 보안, 결정사항, 안건"
찰리 프로젝트,재무,test_environment\찰리_프로젝트,찰리 프로젝트 재무_200.csv,"찰리 프로젝트, 인보이스, 견적서"
호텔 설계,보고서,test_environment\보고서,호텔 설계 보고서_648.xlsx,"호텔 설계, 분석, 결과"
탱고 고객지원,재무,test_environment,탱고 고객지원 재무_965.xlsx,"탱고 고객지원, 지출, 인보이스"
로미오 영업,재무,test_environment\로미오_영업,백업_20240805_재무_353.xlsx,"로미오 영업, 인보이스, 세금계산서"
킬로 보안,회의록,test_environment\회의록,킬로 보안 회의록_359.docx,"킬로 보안, 결정사항, 논의"
마이크 데이터,기획서,test_environment\기획서,백업_20240506_기획서_660.pptx,"마이크 데이터, 전략, 로드맵"
알파 프로젝트,인사,test_environment\알파_프로젝트,임시_파일_586.docx,"알파 프로젝트, 조직도, 이력서"
시에라 재무,인사,test_environment\시에라_재무,시에라 재무 인사_654.pdf,"시에라 재무, 휴가, 이력서"
시에라 재무,기획서,test_environment\시에라_재무,외부자료_시에라_917.pdf,"시에라 재무, 제안, 로드맵"
리마 마케팅,보고서,test_environment\보고서,리마 마케팅 보고서_834.pdf,"리마 마케팅, 분석, 결과"
델타 기획,기획서,test_environment\델타_기획,정리필요_기획서_901.pptx,"델타 기획, 아이디어, 전략"
에코 시스템,회의록,test_environment\에코_시스템,에코 시스템 회의록_130.txt,"에코 시스템, 회의, 참석자"
탱고 고객지원,개발,test_environment,Final_개발_탱고_고객지원_196.zip,"탱고 고객지원, 라이브러리, 소스"
골프 개발,재무,test_environment\재무,임시_문서_458.pdf,"골프 개발, 견적서, 지출"
탱고 고객지원,재무,test_environment\탱고_고객지원,탱고 고객지원 재무_845.csv,"탱고 고객지원, 지출, 견적서"
노벰버 보고,디자인,test_environment\노벰버_보고,Final_디자인_노벰버_보고_141.ai,"노벰버 보고, 목업, 시안"
델타 기획,보고서,test_environment\델타_기획,델타 기획 보고서_741.pdf,"델타 기획, 현황, 결과"
인디아 솔루션,개발,test_environment\개발,개발_인디아_솔루션_최종_466.zip,"인디아 솔루션, 소스, 라이브러리"
폭스트롯 분석,회의록,test_environment\폭스트롯_분석,폭스트롯 분석 회의록_732.md,"폭스트롯 분석, 회의, 결정사항"
파파 계약,보고서,test_environment,파파 계약 보고서_950.xlsx,"파파 계약, 분석, 현황"
알파 프로젝트,회의록,test_environment\알파_프로젝트,알파 프로젝트 회의록_572.docx,"알파 프로젝트, 결정사항, 참석자"
호텔 설계,재무,test_environment\호텔_설계,호텔 설계 재무_965.csv,"호텔 설계, 예산, 세금계산서"
호텔 설계,보고서,test_environment\보고서,외부자료_호텔_938.pdf,"호텔 설계, 현황, 실적"
찰리 프로젝트,보고서,test_environment\찰리_프로젝트,찰리 프로젝트 보고서_150.xlsx,"찰리 프로젝트, 결과, 분석"
호텔 설계,디자인,test_environment\호텔_설계,보고자료_20240206_986.psd,"호텔 설계, 프로토타입, 시안"
줄리엣 연구,디자인,test_environment\줄리엣_연구,줄리엣 연구 디자인_671.png,"줄리엣 연구, 프로토타입, UIUX"
에코 시스템,기획서,test_environment\기획서,Copy of 기획서_20240206_379.docx,"에코 시스템, 기획, 아이디어"
줄리엣 연구,기획서,test_environment\줄리엣_연구,줄리엣 연구 기획서_748.pdf,"줄리엣 연구, 로드맵, 전략"
퀘벡 품질관리,보고서,test_environment,퀘벡 품질관리 보고서_513.pdf,"퀘벡 품질관리, 분석, 리포트"
알파 프로젝트,보고서,test_environment\알파_프로젝트,알파 프로젝트 보고서_992.pdf,"알파 프로젝트, 실적, 결과"
시에라 재무,인사,test_environment,시에라 재무 인사_951.xlsx,"시에라 재무, 휴가, 이력서"
파파 계약,디자인,test_environment\디자인,Copy of 디자인_20241118_832.sketch,"파파 계약, 스케치, 목업"
마이크 데이터,개발,test_environment\마이크_데이터,마이크 데이터 개발_941.java,"마이크 데이터, API, 소스"
퀘벡 품질관리,마케팅,test_environment\퀘벡_품질관리,퀘벡 품질관리 마케팅_663.pptx,"퀘벡 품질관리, 프로모션, 광고"
오스카 TF,계약서,test_environment\오스카_TF,오스카 TF 계약서_348.pdf,"오스카 TF, NDA, 협약"
알파 프로젝트,기획서,test_environment\알파_프로젝트,알파 프로젝트 기획서_841.docx,"알파 프로젝트, 아이디어, 기획"
델타 기획,재무,test_environment\델타_기획,정리필요_재무_405.xlsx,"델타 기획, 견적서, 세금계산서"
리마 마케팅,기획서,test_environment\기획서,리마 마케팅 기획서_490.pptx,"리마 마케팅, 전략, 로드맵"
오스카 TF,디자인,test_environment\디자인,오스카 TF 디자인_914.png,"오스카 TF, UIUX, 시안"
골프 개발,계약서,test_environment,골프 개발 계약서_880.hwp,"골프 개발, 협약, MOU"
찰리 프로젝트,인사,test_environment\인사,찰리 프로젝트 인사_618.docx,"찰리 프로젝트, 평가, 조직도"
줄리엣 연구,계약서,test_environment\줄리엣_연구,줄리엣 연구 계약서_937.pdf,"줄리엣 연구, NDA, MOU"
인디아 솔루션,기획서,test_environment\인디아_솔루션,보고자료_20241113_622.pdf,"인디아 솔루션, 기획, 아이디어"
